펀드코드,펀드명,날짜,기준치 또는 성장률,,,,,,,,,
KLVL34000W4,주식성장형,2016,1692.13,,,,,,,,,
KLVL34000W4,주식성장형,2017,1811.99,,,,,,,,,
KLVL34000W4,주식성장형,2018,1758.11,,,,,,,,,
KLVL34000W4,주식성장형,2019,1694.31,,,,,,,,,
KLVL34000W4,주식성장형,2020,1804.13,,,,,,,,,
KLVL34000W4,주식성장형,2021,2103.46,,,,,,,,,
KLVL34000W4,주식성장형,최근 1년 수익률,85.76963669,,,,,,,,,
KLVL34000W4,주식성장형,연평균 수익률,103.4413646,,,,,,,,,
KLVL34000W4,주식성장형,2031 예상 기준가,2852.216117,,,,,,,,,
KLVL34000W5,주식성장형,2012,1726.64,,,,,,,,,
KLVL34000W5,주식성장형,2013,1722.5,,,,,,,,,
KLVL34000W5,주식성장형,2014,1863.55,,,,,,,,,
KLVL34000W5,주식성장형,2015,1988.6,,,,,,,,,
KLVL34000W5,주식성장형,2016,2032.95,,,,,,,,,
KLVL34000W5,주식성장형,2017,2197.09,,,,,,,,,
KLVL34000W5,주식성장형,2018,2134.1,,,,,,,,,
KLVL34000W5,주식성장형,2019,2022.81,,,,,,,,,
KLVL34000W5,주식성장형,2020,2157.03,,,,,,,,,
KLVL34000W5,주식성장형,2021,2516.5,,,,,,,,,
KLVL34000W5,주식성장형,최근 1년 수익률,85.71547785,,,,,,,,,
KLVL34000W5,주식성장형,연평균 수익률,104.4646623,,,,,,,,,
KLVL34000W5,주식성장형,2031 예상 기준가,3728.392092,,,,,,,,,
KLVL34000W6,주식혼합형,2012,1575.69,,,,,,,,,
KLVL34000W6,주식혼합형,2013,1574.82,,,,,,,,,
KLVL34000W6,주식혼합형,2014,1663.76,,,,,,,,,
KLVL34000W6,주식혼합형,2015,1759.34,,,,,,,,,
KLVL34000W6,주식혼합형,2016,1804.95,,,,,,,,,
KLVL34000W6,주식혼합형,2017,1924.44,,,,,,,,,
KLVL34000W6,주식혼합형,2018,1878.01,,,,,,,,,
KLVL34000W6,주식혼합형,2019,1796.67,,,,,,,,,
KLVL34000W6,주식혼합형,2020,2036.38,,,,,,,,,
KLVL34000W6,주식혼합형,2021,2323.87,,,,,,,,,
KLVL34000W6,주식혼합형,최근 1년 수익률,87.62882605,,,,,,,,,
KLVL34000W6,주식혼합형,연평균 수익률,104.5850651,,,,,,,,,
KLVL34000W6,주식혼합형,2031 예상 기준가,3478.875349,,,,,,,,,
KLVL34000W7,주식혼합형,2012,1620.64,,,,,,,,,
KLVL34000W7,주식혼합형,2013,1619.34,,,,,,,,,
KLVL34000W7,주식혼합형,2014,1744.39,,,,,,,,,
KLVL34000W7,주식혼합형,2015,1856.04,,,,,,,,,
KLVL34000W7,주식혼합형,2016,1911.2,,,,,,,,,
KLVL34000W7,주식혼합형,2017,2033.99,,,,,,,,,
KLVL34000W7,주식혼합형,2018,2011.12,,,,,,,,,
KLVL34000W7,주식혼합형,2019,1911.68,,,,,,,,,
KLVL34000W7,주식혼합형,2020,2140.61,,,,,,,,,
KLVL34000W7,주식혼합형,2021,2449.87,,,,,,,,,
KLVL34000W7,주식혼합형,최근 1년 수익률,87.37647304,,,,,,,,,
KLVL34000W7,주식혼합형,연평균 수익률,104.8658864,,,,,,,,,
KLVL34000W7,주식혼합형,2031 예상 기준가,3757.085943,,,,,,,,,
KLVL34000W8,인덱스혼합형,2012,1642.32,,,,,,,,,
KLVL34000W8,인덱스혼합형,2013,1649.59,,,,,,,,,
KLVL34000W8,인덱스혼합형,2014,1741.3,,,,,,,,,
KLVL34000W8,인덱스혼합형,2015,1660.7,,,,,,,,,
KLVL34000W8,인덱스혼합형,2016,1779.55,,,,,,,,,
KLVL34000W8,인덱스혼합형,2017,1957.1,,,,,,,,,
KLVL34000W8,인덱스혼합형,2018,1946.34,,,,,,,,,
KLVL34000W8,인덱스혼합형,2019,1855.89,,,,,,,,,
KLVL34000W8,인덱스혼합형,2020,2059.81,,,,,,,,,
KLVL34000W8,인덱스혼합형,2021,2391.18,,,,,,,,,
KLVL34000W8,인덱스혼합형,최근 1년 수익률,86.14198847,,,,,,,,,
KLVL34000W8,인덱스혼합형,연평균 수익률,104.4872795,,,,,,,,,
KLVL34000W8,인덱스혼합형,2031 예상 기준가,3549.62983,,,,,,,,,
KLVL34000W9,인덱스혼합형,2012,1529.99,,,,,,,,,
KLVL34000W9,인덱스혼합형,2013,1541.84,,,,,,,,,
KLVL34000W9,인덱스혼합형,2014,1628.22,,,,,,,,,
KLVL34000W9,인덱스혼합형,2015,1537.35,,,,,,,,,
KLVL34000W9,인덱스혼합형,2016,1646.69,,,,,,,,,
KLVL34000W9,인덱스혼합형,2017,1797.03,,,,,,,,,
KLVL34000W9,인덱스혼합형,2018,1779.15,,,,,,,,,
KLVL34000W9,인덱스혼합형,2019,1701.36,,,,,,,,,
KLVL34000W9,인덱스혼합형,2020,1889.12,,,,,,,,,
KLVL34000W9,인덱스혼합형,2021,2199.29,,,,,,,,,
KLVL34000W9,인덱스혼합형,최근 1년 수익률,85.89681215,,,,,,,,,
KLVL34000W9,인덱스혼합형,연평균 수익률,104.347265,,,,,,,,,
KLVL34000W9,인덱스혼합형,2031 예상 기준가,3225.612053,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2012,989.1,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2013,1002.02,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2014,1063.6,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2015,1099.99,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2016,1112.78,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2017,1178.52,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2018,1164.97,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2019,1095.76,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2020,1226.38,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2021,1411.72,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,최근 1년 수익률,86.87133426,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,연평균 수익률,104.2095866,,,,,,,,,
KLVL34000WA,코리아블루칩혼합자산배분형,2031 예상 기준가,2046.056508,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2012,1227.31,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2013,1237.77,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2014,1298.83,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2015,1248.91,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2016,1330.09,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2017,1456.29,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2018,1439.18,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2019,1370.16,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2020,1528.62,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2021,1824.75,,,,,,,,,
KLVL34000WB,인덱스혼합형50,최근 1년 수익률,83.77147554,,,,,,,,,
KLVL34000WB,인덱스혼합형50,연평균 수익률,104.7663091,,,,,,,,,
KLVL34000WB,인덱스혼합형50,2031 예상 기준가,2774.585868,,,,,,,,,
KLVL34000WD,채권혼합형,2012,1537.22,,,,,,,,,
KLVL34000WD,채권혼합형,2013,1540.36,,,,,,,,,
KLVL34000WD,채권혼합형,2014,1623.78,,,,,,,,,
KLVL34000WD,채권혼합형,2015,1620.16,,,,,,,,,
KLVL34000WD,채권혼합형,2016,1706.3,,,,,,,,,
KLVL34000WD,채권혼합형,2017,1791.04,,,,,,,,,
KLVL34000WD,채권혼합형,2018,1759.54,,,,,,,,,
KLVL34000WD,채권혼합형,2019,1721.89,,,,,,,,,
KLVL34000WD,채권혼합형,2020,1823.82,,,,,,,,,
KLVL34000WD,채권혼합형,2021,1983.66,,,,,,,,,
KLVL34000WD,채권혼합형,최근 1년 수익률,91.94216751,,,,,,,,,
KLVL34000WD,채권혼합형,연평균 수익률,102.9405742,,,,,,,,,
KLVL34000WD,채권혼합형,2031 예상 기준가,2574.817866,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2012,1347.54,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2013,1356.72,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2014,1462.87,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2015,1495.02,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2016,1534.16,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2017,1566.92,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2018,1544.98,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2019,1528.11,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2020,1659.98,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2021,1885.52,,,,,,,,,
KLVL34000WE,주식안정자산배분형,최근 1년 수익률,88.03831304,,,,,,,,,
KLVL34000WE,주식안정자산배분형,연평균 수익률,103.9089768,,,,,,,,,
KLVL34000WE,주식안정자산배분형,2031 예상 기준가,2662.617343,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2012,1320.15,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2013,1369.13,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2014,1494.65,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2015,1612.88,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2016,1621.08,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2017,1633.69,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2018,1619.56,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2019,1611.92,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2020,1681.3,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2021,1817.57,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,최근 1년 수익률,92.50262713,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,연평균 수익률,103.6830136,,,,,,,,,
KLVL34000WF,배당주안정자산배분형,2031 예상 기준가,2516.863434,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2012,1406.21,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2013,1450.12,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2014,1623.3,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2015,1681.29,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2016,1697.66,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2017,1738.86,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2018,1770.93,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2019,1718.05,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2020,1888.27,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2021,1927.79,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,최근 1년 수익률,97.94998418,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,연평균 수익률,103.6552103,,,,,,,,,
KLVL34000WG,컨슈머주식안정자산배분형,2031 예상 기준가,2663.053901,,,,,,,,,
KLVL34000WH,단기채권형,2012,1357.81,,,,,,,,,
KLVL34000WH,단기채권형,2013,1378.52,,,,,,,,,
KLVL34000WH,단기채권형,2014,1402.8,,,,,,,,,
KLVL34000WH,단기채권형,2015,1419.46,,,,,,,,,
KLVL34000WH,단기채권형,2016,1429.06,,,,,,,,,
KLVL34000WH,단기채권형,2017,1437.1,,,,,,,,,
KLVL34000WH,단기채권형,2018,1448,,,,,,,,,
KLVL34000WH,단기채권형,2019,1461.52,,,,,,,,,
KLVL34000WH,단기채권형,2020,1465.97,,,,,,,,,
KLVL34000WH,단기채권형,2021,1464.41,,,,,,,,,
KLVL34000WH,단기채권형,최근 1년 수익률,100.1065275,,,,,,,,,
KLVL34000WH,단기채권형,연평균 수익률,100.8448158,,,,,,,,,
KLVL34000WH,단기채권형,2031 예상 기준가,1579.591832,,,,,,,,,
KLVL34000WI,채권형,2012,1369.25,,,,,,,,,
KLVL34000WI,채권형,2013,1385.19,,,,,,,,,
KLVL34000WI,채권형,2014,1442.94,,,,,,,,,
KLVL34000WI,채권형,2015,1489.39,,,,,,,,,
KLVL34000WI,채권형,2016,1553.85,,,,,,,,,
KLVL34000WI,채권형,2017,1538.28,,,,,,,,,
KLVL34000WI,채권형,2018,1535.05,,,,,,,,,
KLVL34000WI,채권형,2019,1572.65,,,,,,,,,
KLVL34000WI,채권형,2020,1592.15,,,,,,,,,
KLVL34000WI,채권형,2021,1590.96,,,,,,,,,
KLVL34000WI,채권형,최근 1년 수익률,100.0747976,,,,,,,,,
KLVL34000WI,채권형,연평균 수익률,101.6981051,,,,,,,,,
KLVL34000WI,채권형,2031 예상 기준가,1851.292359,,,,,,,,,
KLVL34000WJ,채권형,2012,1374.06,,,,,,,,,
KLVL34000WJ,채권형,2013,1391.97,,,,,,,,,
KLVL34000WJ,채권형,2014,1444.12,,,,,,,,,
KLVL34000WJ,채권형,2015,1490.26,,,,,,,,,
KLVL34000WJ,채권형,2016,1556.35,,,,,,,,,
KLVL34000WJ,채권형,2017,1546.03,,,,,,,,,
KLVL34000WJ,채권형,2018,1544.08,,,,,,,,,
KLVL34000WJ,채권형,2019,1582.26,,,,,,,,,
KLVL34000WJ,채권형,2020,1603.32,,,,,,,,,
KLVL34000WJ,채권형,2021,1602.35,,,,,,,,,
KLVL34000WJ,채권형,최근 1년 수익률,100.0605361,,,,,,,,,
KLVL34000WJ,채권형,연평균 수익률,101.7370784,,,,,,,,,
KLVL34000WJ,채권형,2031 예상 기준가,1870.986876,,,,,,,,,
KLVL34000WK,안심채권형,2012,1388.59,,,,,,,,,
KLVL34000WK,안심채권형,2013,1406.74,,,,,,,,,
KLVL34000WK,안심채권형,2014,1454.54,,,,,,,,,
KLVL34000WK,안심채권형,2015,1507.9,,,,,,,,,
KLVL34000WK,안심채권형,2016,1545.63,,,,,,,,,
KLVL34000WK,안심채권형,2017,1525.86,,,,,,,,,
KLVL34000WK,안심채권형,2018,1538.94,,,,,,,,,
KLVL34000WK,안심채권형,2019,1589.48,,,,,,,,,
KLVL34000WK,안심채권형,2020,1606.29,,,,,,,,,
KLVL34000WK,안심채권형,2021,1594.87,,,,,,,,,
KLVL34000WK,안심채권형,최근 1년 수익률,100.7160458,,,,,,,,,
KLVL34000WK,안심채권형,연평균 수익률,101.5649457,,,,,,,,,
KLVL34000WK,안심채권형,2031 예상 기준가,1834.086668,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2012,1641.58,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2013,1610.14,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2014,1794.74,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2015,1808.2,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2016,1850.11,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2017,2060.14,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2018,2142.14,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2019,2346.62,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2020,2728.36,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2021,2729.81,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,최근 1년 수익률,99.94688275,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,연평균 수익률,105.9795956,,,,,,,,,
KLVL34000WL,아시아태평양주식혼합형,2031 예상 기준가,4603.972735,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2012,1699.4,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2013,1674.73,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2014,1866.11,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2015,1887.48,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2016,1940.29,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2017,2171.86,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2018,2270.46,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2019,2485.1,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2020,2898.25,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2021,2926.21,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,최근 1년 수익률,99.04449783,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,연평균 수익률,106.3818885,,,,,,,,,
KLVL34000WM,아시아태평양주식혼합형,2031 예상 기준가,5106.399037,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2012,1146.58,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2013,1198.37,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2014,1311.72,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2015,1379.93,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2016,1380.41,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2017,1497.35,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2018,1582.79,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2019,1609.21,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2020,1878.93,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2021,2055.17,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,최근 1년 수익률,91.42455369,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,연평균 수익률,106.7997697,,,,,,,,,
KLVL34000WN,글로벌인사이트혼합자산배분형,2031 예상 기준가,3715.186293,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2012,1050.46,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2013,1108.55,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2014,1226.98,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2015,1243.95,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2016,1262.99,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2017,1387.45,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2018,1416.82,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2019,1534.82,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2020,1816.68,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2021,1882.28,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,최근 1년 수익률,96.51486495,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,연평균 수익률,106.82245,,,,,,,,,
KLVL34000WO,아시아퍼시픽컨슈머혼합자산배분형,2031 예상 기준가,3409.15727,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2012,1029.1,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2013,1031.96,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2014,1128.46,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2015,1134.62,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2016,1169.99,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2017,1282.8,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2018,1268.57,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2019,1350.37,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2020,1545.87,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2021,1601.69,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,최근 1년 수익률,96.5149311,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,연평균 수익률,105.1512857,,,,,,,,,
KLVL34000WP,브릭스혼합자산배분형,2031 예상 기준가,2517.15379,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2012,1003.19,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2013,1080.29,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2014,1120.49,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2015,988.48,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2016,1026.13,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2017,1134.41,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2018,1107.74,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2019,1195.13,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2020,1157.47,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2021,1327.74,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,최근 1년 수익률,87.17595312,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,연평균 수익률,103.4537606,,,,,,,,,
KLVL34000WQ,동유럽혼합자산배분형,2031 예상 기준가,1802.310356,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2012,1131.53,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2013,1172.48,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2014,1297.58,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2015,1343.97,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2016,1372.99,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2017,1491.69,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2018,1471.26,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2019,1466.38,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2020,1611.8,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2021,1770.11,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,최근 1년 수익률,91.05648801,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,연평균 수익률,105.1895602,,,,,,,,,
KLVL34000WR,코친디아포커스7혼합자산배분형,2031 예상 기준가,2790.962564,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2012,1314.23,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2013,1340.87,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2014,1508.99,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2015,1588.44,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2016,1673.58,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2017,1756.29,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2018,1732.35,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2019,1816.48,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2020,1821.71,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2021,2085.83,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,최근 1년 수익률,87.33741484,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,연평균 수익률,105.3791168,,,,,,,,,
KLVL34000WS,인디아안정자산배분형,2031 예상 기준가,3342.488326,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2012,1214.63,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2013,1264.68,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2014,1366.99,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2015,1379.85,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2016,1438.52,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2017,1543.76,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2018,1566.21,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2019,1682.21,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2020,1911.8,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2021,1943.14,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,최근 1년 수익률,98.38714658,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,연평균 수익률,105.4296637,,,,,,,,,
KLVL34000WT,차이나안정자산배분형,2031 예상 기준가,3127.299545,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2012,1342.39,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2013,1368.07,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2014,1471.74,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2015,1517.45,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2016,1573.73,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2017,1668.56,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2018,1653.77,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2019,1695.11,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2020,1780.31,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2021,1897.41,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,최근 1년 수익률,93.82842928,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,연평균 수익률,103.9498251,,,,,,,,,
KLVL34000WU,아시아태평양Q펀드자산배분형,2031 예상 기준가,2688.902472,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2012,1297.88,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2013,1335.98,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2014,1473.1,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2015,1520.64,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2016,1588.95,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2017,1708.25,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2018,1699.21,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2019,1823.6,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2020,1971.07,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2021,2104.01,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,최근 1년 수익률,93.68158897,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,연평균 수익률,105.5610286,,,,,,,,,
KLVL34000WV,친디아안정자산배분형,2031 예상 기준가,3424.367123,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2012,1429.74,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2013,1491.75,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2014,1618.92,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2015,1665.59,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2016,1721.92,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2017,1830.09,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2018,1830.07,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2019,1964.88,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2020,2179.71,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2021,2285.71,,,,,,,,,
